id,qname,heading,text,type,diagram,website,updated
,StateStatus,StateStatus,,Class,https://w3id.org/citydata/part1/v1/diagrams/StateStatus.dot.svg,https://w3id.org/citydata/part1/v1/StateStatus,2026-07-23T12:14:41.538678
,MassUnit,MassUnit,,Class,https://w3id.org/citydata/part1/v1/diagrams/MassUnit.dot.svg,https://w3id.org/citydata/part1/v1/MassUnit,2026-07-23T12:14:41.538678
,AmountOfMoney,AmountOfMoney,,Class,https://w3id.org/citydata/part1/v1/diagrams/AmountOfMoney.dot.svg,https://w3id.org/citydata/part1/v1/AmountOfMoney,2026-07-23T12:14:41.538678
,RecurringEventThing,RecurringEventThing,Class added for organizational purposes only; to group all classes defined in the recurring-event ontology.,Class,https://w3id.org/citydata/part1/v1/diagrams/RecurringEventThing.dot.svg,https://w3id.org/citydata/part1/v1/RecurringEventThing,2026-07-23T12:14:41.538678
,Area,Area,"Area expresses the two-dimensional size of a defined part of a surface, typically a region bounded by a closed curve. It is a derived quantity in the International System of Units. Area is length squared.",Class,https://w3id.org/citydata/part1/v1/diagrams/Area.dot.svg,https://w3id.org/citydata/part1/v1/Area,2026-07-23T12:14:41.538678
,ConsumeState,ConsumeState,Identifies a Resource and Quantity it consumes. The Quantity is removed from the Resource.,Class,https://w3id.org/citydata/part1/v1/diagrams/ConsumeState.dot.svg,https://w3id.org/citydata/part1/v1/ConsumeState,2026-07-23T12:14:41.538678
,ProduceState,ProduceState,Identifies a Resource and Quantity it produces.,Class,https://w3id.org/citydata/part1/v1/diagrams/ProduceState.dot.svg,https://w3id.org/citydata/part1/v1/ProduceState,2026-07-23T12:14:41.538678
,AgreementThing,AgreementThing,"Added for organizational purposes, to identify all classes defined in the Agreement pattern.",Class,https://w3id.org/citydata/part1/v1/diagrams/AgreementThing.dot.svg,https://w3id.org/citydata/part1/v1/AgreementThing,2026-07-23T12:14:41.538678
,WeeklyRecurringEvent,WeeklyRecurringEvent,"A WeeklyRecurringEvent recurs on the regularly on the same day of the week, as specified by the schema:dayOfWeek property.",Class,https://w3id.org/citydata/part1/v1/diagrams/WeeklyRecurringEvent.dot.svg,https://w3id.org/citydata/part1/v1/WeeklyRecurringEvent,2026-07-23T12:14:41.538678
,ConjunctiveState,ConjunctiveState,A type of NonTerminalState that is defined by the conjunction of its child States.,Class,https://w3id.org/citydata/part1/v1/diagrams/ConjunctiveState.dot.svg,https://w3id.org/citydata/part1/v1/ConjunctiveState,2026-07-23T12:14:41.538678
,Mass,Mass,Mass is the amount of matter of a phenomenon. It is a base quantity in the International System of Units. Mass is force divided by acceleration.,Class,https://w3id.org/citydata/part1/v1/diagrams/Mass.dot.svg,https://w3id.org/citydata/part1/v1/Mass,2026-07-23T12:14:41.538678
,MonetaryValue,MonetaryValue,A Monetary Value has a numerical value that is relative to a particular date (year). A Monetary Value is measured with some currency.,Class,https://w3id.org/citydata/part1/v1/diagrams/MonetaryValue.dot.svg,https://w3id.org/citydata/part1/v1/MonetaryValue,2026-07-23T12:14:41.538678
,UseState,UseState,Identifies a Resource and Quantity it uses (without consuming).,Class,https://w3id.org/citydata/part1/v1/diagrams/UseState.dot.svg,https://w3id.org/citydata/part1/v1/UseState,2026-07-23T12:14:41.538678
,Capacity,Capacity,,Class,https://w3id.org/citydata/part1/v1/diagrams/Capacity.dot.svg,https://w3id.org/citydata/part1/v1/Capacity,2026-07-23T12:14:41.538678
,Agent,Agent,"An Agent affects, is affected by, or performs some Activity(s). An Agent may be a Person or Organization, but not Software or a Mechanical Device (at this time). An Agent can be a member of an organization and hold zero or more posts in an organization.",Class,https://w3id.org/citydata/part1/v1/diagrams/Agent.dot.svg,https://w3id.org/citydata/part1/v1/Agent,2026-07-23T12:14:41.538678
,Activity,Activity,"An Activity describes something that occurs in the domain.
An Activity may be further defined by (decomposed into) Subactivities.
An Activity may have precondition and/or effect State.
An Activity may be enabled by or cause some State. An enabling of causing state is a generalization of a precondition/effect; an Activity is enabled by or causes some State if it has a subactivity with a precondition or effect (respectively) of that State. 
In other words, the state may not be required directly be",Class,https://w3id.org/citydata/part1/v1/diagrams/Activity.dot.svg,https://w3id.org/citydata/part1/v1/Activity,2026-07-23T12:14:41.538678
,DailyRecurringEvent,DailyRecurringEvent,"A DailyRecurringEvent is a RecurringEvent that occurs every day. It has a maximum of one associated time, the start time. Typically, a daily recurring event will occur at the same time every day, but it is also possible that no commitment is made to a recurring start time for the event, in which case no start time is specified. A DailyEvent does not necessarily have the same endtime or duration, therefore these are not specified.",Class,https://w3id.org/citydata/part1/v1/diagrams/DailyRecurringEvent.dot.svg,https://w3id.org/citydata/part1/v1/DailyRecurringEvent,2026-07-23T12:14:41.538678
,FirstManifestation,FirstManifestation,The first recorded manifestation of an individual. No prior manifestations (in time) exist for the individual. It is a subclassOf Manifestation.,Class,https://w3id.org/citydata/part1/v1/diagrams/FirstManifestation.dot.svg,https://w3id.org/citydata/part1/v1/FirstManifestation,2026-07-23T12:14:41.538678
,Agreement,Agreement,"An agreement exists between two or more agents. It is established at some point in time and it may be considered valid only in some Location and/or for some interval in time. An agreement may be defined at varying levels of detail, this is supported with the introduction of the ComplexAgreement and AtomicAgreement class. Finally, agreements involve some specification of rights or commitments of the involved parties. This is represented as a relationship between the involved Agent and a particula",Class,https://w3id.org/citydata/part1/v1/diagrams/Agreement.dot.svg,https://w3id.org/citydata/part1/v1/Agreement,2026-07-23T12:14:41.538678
,ReleaseState,ReleaseState,Identifies a Resource and Quantity it releases (after using).,Class,https://w3id.org/citydata/part1/v1/diagrams/ReleaseState.dot.svg,https://w3id.org/citydata/part1/v1/ReleaseState,2026-07-23T12:14:41.538678
,Volume,Volume,Volume is a measure of how much three-dimensional space any phenomenon occupies. ,Class,https://w3id.org/citydata/part1/v1/diagrams/Volume.dot.svg,https://w3id.org/citydata/part1/v1/Volume,2026-07-23T12:14:41.538678
,Ratio,Ratio,"A ratio is a comparison of two quantities, often expressed as a fraction or in the form a:b.",Class,https://w3id.org/citydata/part1/v1/diagrams/Ratio.dot.svg,https://w3id.org/citydata/part1/v1/Ratio,2026-07-23T12:14:41.538678
,AccelerationUnit,AccelerationUnit,,Class,https://w3id.org/citydata/part1/v1/diagrams/AccelerationUnit.dot.svg,https://w3id.org/citydata/part1/v1/AccelerationUnit,2026-07-23T12:14:41.538678
,SpeedUnit,SpeedUnit,A specified system of units for speed.,Class,https://w3id.org/citydata/part1/v1/diagrams/SpeedUnit.dot.svg,https://w3id.org/citydata/part1/v1/SpeedUnit,2026-07-23T12:14:41.538678
,AgentThing,AgentThing,"Added for organizational purposes, to identify all classes defined in the Agent pattern.",Class,https://w3id.org/citydata/part1/v1/diagrams/AgentThing.dot.svg,https://w3id.org/citydata/part1/v1/AgentThing,2026-07-23T12:14:41.538678
,AtomicAgreement,AtomicAgreement,"An atomic agreement is a simple agreement that cannot be further decomposed into sub-agreements. It is a subclass of Agreement and specifies the “essence” of an agreement.  In particular it identifies how agents participating in the agreement are involved: whether they have a claim, duty, no-claim or privilege with respect to some activity that is committed to in the agreement.",Class,https://w3id.org/citydata/part1/v1/diagrams/AtomicAgreement.dot.svg,https://w3id.org/citydata/part1/v1/AtomicAgreement,2026-07-23T12:14:41.538678
,TerminalState,TerminalState,"A terminal state type has no substates (cannot be decomposed). It corresponds to a particular class of manifestations. A terminal state is achieved at some time if and only if there exists a manifestation within its defined classification, that exists at that time.",Class,https://w3id.org/citydata/part1/v1/diagrams/TerminalState.dot.svg,https://w3id.org/citydata/part1/v1/TerminalState,2026-07-23T12:14:41.538678
,VolumeUnit,VolumeUnit,A specified system of units for volume.,Class,https://w3id.org/citydata/part1/v1/diagrams/VolumeUnit.dot.svg,https://w3id.org/citydata/part1/v1/VolumeUnit,2026-07-23T12:14:41.538678
,ActivityThing,ActivityThing,"Added for organizational purposes, to identify all classes defined in the Activity pattern.",Class,https://w3id.org/citydata/part1/v1/diagrams/ActivityThing.dot.svg,https://w3id.org/citydata/part1/v1/ActivityThing,2026-07-23T12:14:41.538678
,ResourceThing,ResourceThing,"Added for organizational purposes, to identify all classes defined in the Resource ontology.",Class,https://w3id.org/citydata/part1/v1/diagrams/ResourceThing.dot.svg,https://w3id.org/citydata/part1/v1/ResourceThing,2026-07-23T12:14:41.538678
,CardinalityMeasure,CardinalityMeasure,,Class,https://w3id.org/citydata/part1/v1/diagrams/CardinalityMeasure.dot.svg,https://w3id.org/citydata/part1/v1/CardinalityMeasure,2026-07-23T12:14:41.538678
,ValueOfMoney,ValueOfMoney,An amount of money that is defined relative to a particular year.,Class,https://w3id.org/citydata/part1/v1/diagrams/ValueOfMoney.dot.svg,https://w3id.org/citydata/part1/v1/ValueOfMoney,2026-07-23T12:14:41.538678
,RecurringEvent,RecurringEvent,"Recurring events are defined based on the regular interval at which they occur; this is captures using some combination of the hasTime, dayOfWeek, hasMonth, and dayOfMonth properties.  Using these properties, ontology defines the following specializations of the RecurringEvent class. Other subclasses may be defined similarly, as required.",Class,https://w3id.org/citydata/part1/v1/diagrams/RecurringEvent.dot.svg,https://w3id.org/citydata/part1/v1/RecurringEvent,2026-07-23T12:14:41.538678
,OrganizationThing,OrganizationThing,A class representing an organization in the context of the CDM ontology.,Class,https://w3id.org/citydata/part1/v1/diagrams/OrganizationThing.dot.svg,https://w3id.org/citydata/part1/v1/OrganizationThing,2026-07-23T12:14:41.538678
,AreaUnit,AreaUnit,Unit of area in the specified system of units.,Class,https://w3id.org/citydata/part1/v1/diagrams/AreaUnit.dot.svg,https://w3id.org/citydata/part1/v1/AreaUnit,2026-07-23T12:14:41.538678
,ChangeThing,ChangeThing,Added for organizational purposes to group the classes defined in the Change portion of the CDM.,Class,https://w3id.org/citydata/part1/v1/diagrams/ChangeThing.dot.svg,https://w3id.org/citydata/part1/v1/ChangeThing,2026-07-23T12:14:41.538678
,LengthUnit,LengthUnit,A specified system of units for distance.,Class,https://w3id.org/citydata/part1/v1/diagrams/LengthUnit.dot.svg,https://w3id.org/citydata/part1/v1/LengthUnit,2026-07-23T12:14:41.538678
,MereologyObjectProperty,MereologyObjectProperty,"Added for organizational purposes, to identify all mereology object properties defined in the City Data Model.",ObjectProperty,,https://w3id.org/citydata/part1/v1/MereologyObjectProperty,2026-07-23T12:14:41.538678
,aggregateOf,aggregateOf,One object within a collection.,ObjectProperty,,https://w3id.org/citydata/part1/v1/aggregateOf,2026-07-23T12:14:41.538678
,aggregateOver,aggregateOver,,ObjectProperty,,https://w3id.org/citydata/part1/v1/aggregateOver,2026-07-23T12:14:41.538678
,aggregationOf,aggregationOf,A collection of objects.,ObjectProperty,,https://w3id.org/citydata/part1/v1/aggregationOf,2026-07-23T12:14:41.538678
,componentOf,componentOf,"Specifies a part-whole relationship between objects where the component is a part that is defined based on actual boundaries. The parts are often also defined according to distinct functions. For example, a headlight is a componentOf a car. ",ObjectProperty,,https://w3id.org/citydata/part1/v1/componentOf,2026-07-23T12:14:41.538678
,hasComponent,hasComponent,"Specifies a part-whole relationship between objects where the component is a part that is defined based on actual boundaries. The parts are often also defined according to distinct functions. For example, a car hasComponent headlight.",ObjectProperty,,https://w3id.org/citydata/part1/v1/hasComponent,2026-07-23T12:14:41.538678
,hasProperPart,hasProperPart,Specifies a part-whole relationship between objects where an object cannot be part of itself.,ObjectProperty,,https://w3id.org/citydata/part1/v1/hasProperPart,2026-07-23T12:14:41.538678
,immediateComponentOf,immediateComponentOf,"Specifies a componentOf relationship where the if x immediateComponentOf y, then there does not exist a z where x immediateComponentOf z immediateComponentOf y.",ObjectProperty,,https://w3id.org/citydata/part1/v1/immediateComponentOf,2026-07-23T12:14:41.538678
,partOf,partOf,Specifies a part-whole relationship between objects,ObjectProperty,,https://w3id.org/citydata/part1/v1/partOf,2026-07-23T12:14:41.538678
,properPartOf,properPartOf,Specifies a part-whole relationship between objects where an object cannot be part of itself,ObjectProperty,,https://w3id.org/citydata/part1/v1/properPartOf,2026-07-23T12:14:41.538678
,CdmObjectProperty,CdmObjectProperty,"Added for organizational purposes, to identify all object properties defined in the City Data Model.",ObjectProperty,,https://w3id.org/citydata/part1/v1/CdmObjectProperty,2026-07-23T12:14:41.538678
,FoundationalCdmObjectProperty,FoundationalCdmObjectProperty,"Added for organizational purposes, to identify all foundational object properties defined in the City Data Model.",ObjectProperty,,https://w3id.org/citydata/part1/v1/FoundationalCdmObjectProperty,2026-07-23T12:14:41.538678
,ChangeObjectProperty,ChangeObjectProperty,"Added for organizational purposes, to identify all change object properties defined in the City Data Model.",ObjectProperty,,https://w3id.org/citydata/part1/v1/ChangeObjectProperty,2026-07-23T12:14:41.538678
,existsAt,existsAt,Identifies the TemporalEntity that reflects the time Instant or Interval during which a Thing is valid.,ObjectProperty,,https://w3id.org/citydata/part1/v1/existsAt,2026-07-23T12:14:41.538678
,hasFirstManifestation,hasFirstManifestation,"Identifies the First Manifestation that is related to a particular Manifestation (i.e., for some snapshot of an object, it identifies the first such snapshot of the object).",ObjectProperty,,https://w3id.org/citydata/part1/v1/hasFirstManifestation,2026-07-23T12:14:41.538678
,hasLatestManifestation,hasLatestManifestation,"Identifies the most recent Manifestation that is related to a particular FirstManifestation (i.e., for some snapshot of an object, it identifies the most recent snapshot of the object).",ObjectProperty,,https://w3id.org/citydata/part1/v1/hasLatestManifestation,2026-07-23T12:14:41.538678
,hasManifestation,hasManifestation,"identifies a Manifestation that captures the instantiation of variant attributes of an object at some time (i.e., a temporal snapshot of some individual). The individual is related to all manifestations in a series via the hasManifestation property.",ObjectProperty,,https://w3id.org/citydata/part1/v1/hasManifestation,2026-07-23T12:14:41.538678
,hasNextManifestation,hasNextManifestation,Identifies the immediate successor Manifestation (i.e. the subsequent snapshot of the object).,ObjectProperty,,https://w3id.org/citydata/part1/v1/hasNextManifestation,2026-07-23T12:14:41.538678
,hasPreviousManifestation,hasPreviousManifestation,Identifies the immediate prior Manifestation (i.e. the prior snapshot of the object).,ObjectProperty,,https://w3id.org/citydata/part1/v1/hasPreviousManifestation,2026-07-23T12:14:41.538678
,precedesManifestation,precedesManifestation,Identifies all subsequent Manifestations that follow a FirstManifestation.,ObjectProperty,,https://w3id.org/citydata/part1/v1/precedesManifestation,2026-07-23T12:14:41.538678
,CityUnitObjectProperty,CityUnitObjectProperty,"Added for organizational purposes, to identify all city unit object properties defined in the City Data Model.",ObjectProperty,,https://w3id.org/citydata/part1/v1/CityUnitObjectProperty,2026-07-23T12:14:41.538678
,AgentObjectProperty,AgentObjectProperty,"Added for organizational purposes, to identify all agent object properties defined in the City Data Model.",ObjectProperty,,https://w3id.org/citydata/part1/v1/AgentObjectProperty,2026-07-23T12:14:41.538678
,performedBy,performedBy,,ObjectProperty,,https://w3id.org/citydata/part1/v1/performedBy,2026-07-23T12:14:41.538678
,performs,performs,Identifies activities that the Agent performs.,ObjectProperty,,https://w3id.org/citydata/part1/v1/performs,2026-07-23T12:14:41.538678
,RecurringEventObjectProperty,RecurringEventObjectProperty,"Added for organizational purposes, to identify all recurring event object properties defined in the City Data Model.",ObjectProperty,,https://w3id.org/citydata/part1/v1/RecurringEventObjectProperty,2026-07-23T12:14:41.538678
,beginsRecurringState,beginsRecurringState,Defines a State that is required to be true in order to initiate the RecurringEvent.,ObjectProperty,,https://w3id.org/citydata/part1/v1/beginsRecurringState,2026-07-23T12:14:41.538678
,beginsRecurringTime,beginsRecurringTime,Specifies the start time of the RecurringEvent’s activity with a time:TemporalEntity from the Time pattern.,ObjectProperty,,https://w3id.org/citydata/part1/v1/beginsRecurringTime,2026-07-23T12:14:41.538678
,endDayOfWeek,endDayOfWeek,,ObjectProperty,,https://w3id.org/citydata/part1/v1/endDayOfWeek,2026-07-23T12:14:41.538678
,endMonth,endMonth,,ObjectProperty,,https://w3id.org/citydata/part1/v1/endMonth,2026-07-23T12:14:41.538678
,endsRecurringState,endsRecurringState,Defines a State that is required to be true in order terminate the RecurringEvent.,ObjectProperty,,https://w3id.org/citydata/part1/v1/endsRecurringState,2026-07-23T12:14:41.538678
,endsRecurringTime,endsRecurringTime,Specifies the end time of the RecurringEvent’s activity with a time:TemporalEntity from the Time pattern,ObjectProperty,,https://w3id.org/citydata/part1/v1/endsRecurringTime,2026-07-23T12:14:41.538678
,hasDayOfWeek,hasDayOfWeek,Specifies the day of the week on which a Weekly RecurringEvent occurs with the time:DayOfWeek class from the Time pattern.,ObjectProperty,,https://w3id.org/citydata/part1/v1/hasDayOfWeek,2026-07-23T12:14:41.538678
,hasMonth,hasMonth,,ObjectProperty,,https://w3id.org/citydata/part1/v1/hasMonth,2026-07-23T12:14:41.538678
,hasOccurrence,hasOccurrence,Identifies the Activities that take place at the time and location.,ObjectProperty,,https://w3id.org/citydata/part1/v1/hasOccurrence,2026-07-23T12:14:41.538678
,hasSubRecurringEvent,hasSubRecurringEvent,"identifies the sub-recurring events that comprise the RecurringEvent. As with an Activity, a RecurringEvent may be decomposed/decomposed into simpler/more complex RecurringEvents to support varying levels of granularity.",ObjectProperty,,https://w3id.org/citydata/part1/v1/hasSubRecurringEvent,2026-07-23T12:14:41.538678
,onDateTimeDescription,onDateTimeDescription,"Specifies the date-time description (as defined in the Time pattern) on which a recurring event recurs. For example, the day of the month on which a MonthlyRecurringEvent recurs, or the day and month on which a YearlyRecurringEvent recurs.",ObjectProperty,,https://w3id.org/citydata/part1/v1/onDateTimeDescription,2026-07-23T12:14:41.538678
,recursAddition,recursAddition,"Defines a condition when the RecurringEvent should be added to. This can specify a time, day of the week, or specific dates.",ObjectProperty,,https://w3id.org/citydata/part1/v1/recursAddition,2026-07-23T12:14:41.538678
,recursExcept,recursExcept,"Defines the exceptions for the RecurringEvent, i.e. conditions when it does not occur. This can specify a time, day of the week, or specific dates.",ObjectProperty,,https://w3id.org/citydata/part1/v1/recursExcept,2026-07-23T12:14:41.538678
,AgreementObjectProperty,AgreementObjectProperty,"Added for organizational purposes, to identify all agreement object properties defined in the City Data Model.",ObjectProperty,,https://w3id.org/citydata/part1/v1/AgreementObjectProperty,2026-07-23T12:14:41.538678
,agentInvolvedIn,agentInvolvedIn,,ObjectProperty,,https://w3id.org/citydata/part1/v1/agentInvolvedIn,2026-07-23T12:14:41.538678
,commitsToActivity,commitsToActivity,A commitment to some activity,ObjectProperty,,https://w3id.org/citydata/part1/v1/commitsToActivity,2026-07-23T12:14:41.538678
,establishedOn,establishedOn,Specifies the Instant of time at which the Agreement was created.,ObjectProperty,,https://w3id.org/citydata/part1/v1/establishedOn,2026-07-23T12:14:41.538678
